,Real_Values,MLP,Forest_Regressor
71,9.999000116652084e-05,0.06916390462478952,0.08127503371894475
72,1.4196068415100236,1.2147825338391858,0.9773073066696771
73,0.5265890341390446,0.5455344865849368,0.6873265319227855
74,1.1035676640041991,0.3857336512924845,0.5258088403604521
75,0.009901152270820533,0.2843725786362461,0.22043672961129956
76,0.0009990011652100785,0.1433746615930749,0.1418488696233346
77,0.9179203620158715,0.41614813175875676,0.34028359589022206
78,0.009901152270820533,0.5093564898432451,0.4321247679408278
79,0.3403682858041914,0.26597064197370357,0.22374509738549989
80,0.7412763113750154,0.27765927896610254,0.4312034060600046
81,0.11633079406409377,0.21714041715840862,0.11278211647553561
82,0.0009990011652100785,0.09029898295920494,0.10287068841658335
83,0.031482238487456446,0.17014763874207164,0.20507299134564466
84,0.019609105921322152,-0.033480851220292734,0.016969395171354318
85,0.07414322401591543,0.007907570288729265,0.07731469730401033
86,0.0059642501246564466,0.023868960524648958,0.10251351560712754
87,0.009901152270820533,0.08607493015008341,0.11827851644593516
88,0.02913036313631063,0.14537692985637565,0.08748189770144948
89,1.9439728458782473,1.56401387157437,1.79705452980948
90,0.8697416861919439,1.4401018811756965,1.3456988748855692
91,0.3403682858041914,1.15021860272338,1.1225460394820057
92,0.11766656847067232,0.32048060992532845,0.13885559063116118
93,0.7412763113750154,0.5767246693182964,0.6953384758329844
94,0.009901152270820533,0.16534215848162973,0.08948218564957737
95,0.020569528429306143,0.27508257420999005,0.2443182839406824
96,0.0019960093100607184,0.025979588772497203,0.0725961965160699
97,0.019609105921322152,0.28130230119502175,0.28422013278211544
98,0.009901152270820533,0.09015264097095857,0.07929954729003638
99,0.7412763113750154,0.8918951405182564,0.6336328961325398
100,0.65039140701146,0.5644523566287102,0.5947294227656066
101,0.004975144927772871,-0.028683855888820692,0.07500108187544965
102,0.019609105921322152,0.5003831594711203,0.537941755768782
103,0.0029910313823347614,0.0016559544160359707,0.04735721206729689
104,0.0009990011652100785,-0.052762057991795314,0.044291566125699545
105,0.019609105921322152,0.21558202561138887,0.10694827288945677
106,0.004975144927772871,0.13002226564030397,0.059413594281927565
107,0.7412763113750154,0.22712386030988244,0.1526387963954667
108,0.16747992665140268,0.5329231372890814,0.6944567602951766
109,0.6706517679334236,0.5283365633694743,0.6442275898246063
110,0.2953449160220252,0.6672484696041209,0.6945745761188554
111,0.07414322401591543,0.4666634799956566,0.45222603450980475
112,0.8590753271500405,0.23992893973640053,0.25873102869679615
113,0.554997910349126,0.2597022409005164,0.24341503111906748
114,0.8306139552230922,0.4579266131551265,0.4017469936006465
115,0.16747992665140268,0.34519380034515346,0.3056847282126775
116,0.3403682858041914,0.2735901963894878,0.3430929494851633
117,1.1622831138840004,1.0261400159149743,0.9446593926595688
118,0.009901152270820533,0.2980534924406816,0.21357658921393352
119,0.09103759238300556,0.07433120422705744,0.20818275237879721
120,0.004975144927772871,0.07267578358476803,0.08028331869202322
121,0.038471118001329914,0.7095268713427645,0.6017806447641462
122,1.327761429538331,1.0750108591497334,1.3479580824341342
123,0.4256782727316239,0.5220403273154894,0.5944280012335846
124,0.5265890341390446,0.2473874586882361,0.3200132394942821
125,0.056634467610068955,0.3096333054091094,0.32028542545372407
126,0.889981468576569,0.42287713455158593,0.4357406314125299
127,0.04681932215010843,0.26463554329319094,0.15733110117541593
128,0.04763727524777883,0.28752984505566825,0.23064595806652308
129,0.7412763113750154,0.5802561438316847,0.6771065470568153
130,0.5265890341390446,0.5016055143340544,0.9780463697766181
131,0.0024937681723854305,0.24117162124577143,0.2899289375286721
132,0.04763727524777883,0.234861181210503,0.1994803610753539
133,0.009901152270820533,0.033798739622140445,0.05609204486085638
134,0.0004997501457421424,0.22875120558051312,0.34236282603225054
135,0.0019960093100607184,0.6116397732287898,0.3539635708470822
136,1.4196068415100236,0.7943633933401762,1.080604739140487
137,1.1164927212656812,0.6260950688953492,0.7462905131021307
138,0.3403682858041914,0.14093037081235119,0.25285336157834254
139,0.04763727524777883,0.10319164596174615,0.16592215688720438
140,0.959134838920824,0.6776206664213363,0.8496014636294031
141,0.2889632342720998,0.3508072883535204,0.20873431368735654
142,0.24500815840403276,0.22570815571736194,0.15139708590652573
143,0.009901152270820533,0.3250178759240915,0.2740791443311657
144,0.3852648696622474,0.1942662441949574,0.17418694111472713
145,0.07414322401591543,0.051460955725311425,0.08488857226458803
146,0.038471118001329914,0.244969571206088,0.35931591202522395
147,0.04763727524777883,0.11284270076435868,0.18763198323013427
148,9.999000116652084e-05,-0.05409407540343622,0.02455579394038891
149,0.09103759238300556,0.177250103825814,0.12892271393600976
150,0.5021834995772692,0.5427481239809943,0.7437924458342393
151,0.5206354564565524,0.6048362474341071,0.7656076588880475
152,0.02913036313631063,0.09191547222802635,0.09508104759438431
153,1.1442438708753242,0.9680540792433369,1.013361799337796
154,9.999000116652084e-05,0.1769773039146391,0.1783575458184387
155,0.0009990011652100785,0.05340527207893611,0.010021961457110843
156,0.056634467610068955,0.5600838650122416,0.7860129558242267
157,0.038471118001329914,0.1257177901361544,0.19452349412968722
158,0.07414322401591543,0.024234884041967747,0.026296792939431518
159,0.019609105921322152,0.1827817060824957,0.16274404088778316
160,0.003984074295268564,0.10279518345976149,0.08553814016321576
161,0.09103759238300556,0.04108847264809237,0.05023282415005657
162,0.7332353876929036,0.8289328889437318,0.9955858335131836
163,0.5265890341390446,0.4441332166919437,0.6268333991751782
164,0.823364676884419,0.35048083040630773,0.30727837879964914
165,1.3852268599316875,0.44686521095995013,0.6906998945547843
166,1.5653166550596793,1.5650707588456731,1.2565404449442668
167,0.019609105921322152,0.059219793597896114,0.11400725380302193
168,0.3852648696622474,0.3259844231829191,0.3080710395002416
169,1.5425073426347844,1.5442260347089534,1.2621873860512303
170,0.04763727524777883,0.008216862350258786,0.08754052568381047
171,0.0009990011652100785,0.6710222400120486,0.6723778512216326
172,0.0009990011652100785,0.05355419401220321,0.09926185825297906
173,0.18136348027281843,0.13549353668182354,0.10187330395485876
174,0.65039140701146,0.5855254286089281,0.4969823242590513
175,0.3403682858041914,0.5742313805494332,0.4290048758030864
176,0.02439267745859146,0.1624521585729957,0.1430692849311648
177,0.4256782727316239,0.6121575418499677,0.42180813414294466
178,0.16747992665140268,0.026704986110817425,0.09004702913184462
179,0.009901152270820533,0.047033426998659894,0.09832013788333524
180,0.3444276995835048,0.48309172286146385,0.48891781207836166
181,0.511523004085192,0.7581828142701037,0.8290607858328732
182,0.13823693358378802,0.04090814325769046,0.03412659442687233
183,0.7412763113750154,0.40635822931452115,0.4179978994900667
184,1.4957329025190125,0.8791732302582075,1.2464785812283443
185,0.004975144927772871,0.3742059289043771,0.2967898908071166
186,0.8697416861919439,1.4056117896387277,1.376853049292527
187,0.04763727524777883,0.24898741742627242,0.26224622303510675
188,0.9769422703477973,0.5250842178900219,0.5001888947577022
189,0.23903826812650933,0.09071631183130571,0.16711464028173914
190,0.3403682858041914,0.9634090958490148,1.0209446922378633
191,0.019609105921322152,0.12606386270659511,0.2702809756201523
192,0.2595865741426897,0.20193077343298452,0.2026537261716891
193,0.7412763113750154,0.9012383106300849,0.8863412766510826
194,0.004975144927772871,0.20787438451462845,0.17471924903756977
195,0.019609105921322152,-0.027344784007543338,0.06370143295727593
196,0.5265890341390446,0.4512878908919623,0.5585586004871071
197,0.009901152270820533,0.03605146303031706,0.04428091052707299
198,1.7901636276798083,1.750357792501167,1.4098385316166036
199,0.09103759238300556,0.13941515279945974,0.11542585796039041
200,0.6354604693232695,0.6596611183165535,0.5564380399848786
201,0.8697416861919439,0.6999025163296522,0.7117450126118732
202,0.04763727524777883,0.0775717742090837,0.12072245583997557
203,0.3159513711402529,0.23242363781103623,0.15541678316664054
204,0.07414322401591543,0.16846904836395818,0.16050018781963904
205,0.02913036313631063,0.15619103539588333,0.08021236969386474
206,0.3852648696622474,0.365487801194889,0.23584874769163947
207,0.16747992665140268,0.24293074205530477,0.18856795204709736
208,0.3403682858041914,0.224865587113834,0.18201878570508423
209,2.2199389891560797,1.5971519740531268,1.593567043877574
210,0.5265890341390446,0.41019324854089556,0.4135646797899177
211,0.12312718568684587,0.8113609927586738,0.8739252988579602
212,0.3852648696622474,0.20022594568721933,0.1657952278177124
213,0.09103759238300556,0.20062209335316147,0.1478552594512138
214,0.65039140701146,0.2876502416585154,0.32827190464051736
215,0.009901152270820533,0.49640737796053835,0.41637481570399004
216,0.019609105921322152,0.4117082483538911,0.35390624240740637
217,0.0019960093100607184,0.0955548980414517,0.06367340196676285
218,0.007936591421598726,0.020149536782366223,0.03549819973848782
219,0.009901152270820533,0.27635990940937005,0.22156115386097613
220,0.16747992665140268,0.2411494898335849,0.1311493480052866
221,0.8184342585486836,0.9766899183546348,1.059384351971072
222,1.1035676640041991,0.8852788758000815,0.9106146644205725
223,0.009901152270820533,0.1289477044739448,0.11285437763086742
224,0.5265890341390446,0.4501025047614129,0.3812853548547354
225,0.3403682858041914,0.44184602063499623,0.3773082998953153
226,1.0113099074533152,0.130181223547615,0.1347556075052394
227,0.0009990011652100785,0.13877760615155946,0.0872169174690861
228,0.07414322401591543,0.25378368678930974,0.17323336975377482
229,1.49852137512874,0.570619838599107,1.136545336494463
230,1.6955578607963442,0.904538222673324,1.0927320200415183
231,0.019609105921322152,0.04542260564527337,0.05269708060834556
232,0.3403682858041914,0.3129087149184021,0.25079504889574195
233,0.2900334831833251,0.43241852956619664,0.4575975135866284
234,1.1552294313292908,0.9745861425602954,0.9232762898582111
235,0.16747992665140268,0.2874333937114686,0.14558946472307452
236,0.009901152270820533,0.2449911240734495,0.15122117874954266
237,0.8306139552230922,0.32199555135805036,0.3262026064269179
238,0.10735434343783536,0.25926266463837433,0.17361106588424524
239,0.009901152270820533,-0.011204976011610496,0.02966239889722355
240,0.495826021792124,0.27295298374963195,0.21842371796073393
241,0.588898039025952,0.5187352979645959,0.5568231533940857
242,0.09103759238300556,0.10112733667785004,0.10027227334762936
243,0.019609105921322152,0.24980418884975783,0.09007735317166661
244,0.7412763113750154,1.0823075224514853,1.1377525904428498
245,0.009901152270820533,0.15629867428417923,0.1834606364593585
246,0.009901152270820533,-0.02027028254949645,0.03801214334624854
247,0.2900334831833251,0.36492059758755213,0.5488917513277107
248,0.0004997501457421424,0.1426189450426625,0.14893310876646051
249,0.019609105921322152,0.14073147407613143,0.1155838487239943
250,1.3655228012416016,0.8872220613898951,1.0583106364901098
251,0.5265890341390446,0.9151871585561979,0.9599648559669893
252,1.4442515348494611,1.0813646301330004,1.027883029971996
253,0.23298636309433307,0.3226426988150666,0.22550455594280086
254,0.0009990011652100785,0.07759121120342607,0.06862247851984882
255,0.0009990011652100785,0.23596889495061593,0.20416602815106985
256,1.026672031199051,1.0131585444337128,0.9841332644090156
257,0.038471118001329914,0.28096986115970657,0.23479876404040734
258,0.009901152270820533,0.1197472609374495,0.12903099077463046
259,0.019609105921322152,0.25856986169557283,0.22328887979334255
260,0.11530675685097244,0.4154658267298793,0.36807612587144656
261,0.009901152270820533,0.07347029431448862,0.08698405263313179
262,0.009901152270820533,0.13283724687643297,0.12797623031777078
263,0.21431824296600152,0.22161020311699123,0.1449212789237302
264,1.6643438701723756,1.106339043421804,1.3696484730517688
265,0.7412763113750154,0.47018965344778985,0.6362836552343796
266,0.004975144927772871,0.1452049723446255,0.08944981958004136
267,0.23298636309433307,0.3538066076595793,0.27142147167477537
268,0.01380714631304688,0.4098923710571214,0.281322238554505
269,0.3881457389547329,0.13531464138031715,0.16494836822152117
270,0.09103759238300556,0.3241873056868746,0.20268264176472875
271,0.4623410117990646,0.24576963956363398,0.21190972084183063
272,0.3403682858041914,0.32756976223089873,0.41222249808180633
273,0.4812195005801576,0.6002843607065859,0.6899820812625604
274,0.5265890341390446,0.48589694204534706,0.4499455791527518
275,0.3403682858041914,0.5264002652809613,0.5991088529719286
276,1.0074870972218326,0.6125311986935734,0.6361614520050418
277,0.04763727524777883,0.9434434871068081,0.9808109008231624
278,0.2736927311956442,0.16465633500656787,0.10872655937746739
279,1.9149938977261756,1.6517187565884504,1.758790365540004
280,0.7748712137824195,1.0405360000866277,0.6489265182848672
281,0.0029910313823347614,0.2441655110904523,0.1509969688992601
282,0.7412763113750154,0.4873112773299464,0.5157495413447216
283,0.09103759238300556,0.18197759995950977,0.1749379575201887
284,0.5265890341390446,0.31856377386603907,0.36527609696142066
285,0.3408423541973883,0.37644400010290957,0.3923090708488152
286,0.02152809055487339,0.10283613344623502,0.025219898475005255
287,0.009901152270820533,0.08670464366746847,0.10528502642220794
288,0.5265890341390446,0.2882004414968815,0.24824272998277971
289,0.0009990011652100785,0.20375570898491116,0.17233120419063433
290,0.13081941812202355,0.2401971205087524,0.1308951551061569
291,9.999000116652084e-05,0.24766090886158723,0.19129753960288717
292,1.448822238365871,0.8387871327190844,1.0299130448519127
293,0.02913036313631063,0.339544635087054,0.32686558396984244
294,1.3678548834890758,0.8432575953649125,1.1114432971487986
295,0.22062845345076557,0.09942626704990257,0.15199859488951348
296,0.959134838920824,0.3516399193794083,0.4542775747340815
297,0.0009990011652100785,-0.020408316036781365,0.05701862599001459
298,0.004975144927772871,0.22594759417902097,0.24493376183614501
299,0.8860439035975186,0.5090112160558921,0.5850189452180906
300,0.5864008138785916,0.9358807425111914,0.985943888842577
301,0.7412763113750154,0.6247163977361233,0.6206008251153339
302,0.009901152270820533,0.0013295053758381192,0.05865122779339239
303,0.9134483345588407,0.711830697567598,1.1294555964975626
304,0.14212531004444257,0.1480309841788097,0.19852321822050617
305,0.003984074295268564,0.0029235401675564987,0.090798663956107
306,1.4818766360989102,0.7367302608131951,1.0106001723139684
307,0.5265890341390446,0.5934544371449443,0.6221454356348175
308,0.019609105921322152,0.11413858714256256,0.054309940103237295
309,0.16747992665140268,0.08602971236952697,0.06274069468812066
310,0.0029910313823347614,0.11175117884278199,0.05360678033456538
311,0.7412763113750154,1.0457727172063715,0.9836358024408457
312,0.3403682858041914,0.7671228646761825,0.8685903025288811
313,0.009901152270820533,0.12311101677070327,0.08590100623158611
314,0.793870398844338,0.5376206966189974,0.7651513282246574
315,0.038471118001329914,0.06729072256539861,0.062241683383375504
316,0.48028563664020296,0.45497854186645736,0.6215298165578105
317,0.18136348027281843,0.3825450374409184,0.39874964153440307
318,0.0009990011652100785,0.12891192586525194,0.09856662031844678
319,0.3497482440475402,0.6925420279164399,0.7107735165273983
320,0.038471118001329914,0.2054321575987154,0.35785568788987104
321,0.009901152270820533,0.5631520993894535,0.4320364407082748
322,0.4256782727316239,0.18949562876662132,0.3676468587827434
323,1.026672031199051,0.5748558620998884,0.564384984772886
324,0.22062845345076557,0.44762384662464627,0.5215881194217968
325,0.009901152270820533,0.3372815655275223,0.31680121889386503
326,0.07876365863633725,0.38047543619454505,0.719161431262319
327,0.0009990011652100785,0.27576009997217177,0.22134245380928144
328,0.16747992665140268,0.3276961701846206,0.24735377261687513
329,1.1247482629090362,1.2594716015359544,1.2053747108521264
330,0.03559442744859137,0.03953074334777576,0.04927359456972668
331,0.65039140701146,0.2767045876973161,0.2901629758851315
332,1.2076593753012257,0.5918469299974196,0.5176325603556317
333,0.13081941812202355,0.15048329372928784,0.12612484291805304
334,0.4726974768612577,0.1516849069078481,0.19683250111492726
335,0.00467803041954342,0.43422044474429666,0.694742641022717
336,0.019609105921322152,0.07545085401493748,0.03955206135753823
337,0.0009990011652100785,0.07783682539040995,0.07407224573062231
338,0.07414322401591543,0.14420197178050678,0.2542043767791006
339,2.035079830026609,1.5633194392025453,1.9892144200924176
340,1.1109744333063878,0.8145088030611326,1.011897838827967
341,0.004975144927772871,0.3139654036855902,0.41452377366716653
342,0.004975144927772871,0.059082681956464184,0.04730344610449213
343,0.019609105921322152,0.05162880883667323,0.051262454571898236
344,0.009901152270820533,0.1882167140122091,0.09004962302557781
345,0.65039140701146,0.581698746501237,0.6422511332220456
346,0.4623410117990646,0.03668621260360097,0.03291744759536203
347,0.004975144927772871,0.19062798580522736,0.19177630237215632
348,0.16747992665140268,0.29472052111312996,0.16847296205501514
349,0.7078482962561656,0.3598285134900817,0.4737624525072691
350,1.3775747218375816,1.4180500766177333,1.4058419799213062
351,0.01283352220858499,0.06419876812733041,0.12171697370060268
352,9.999000116652084e-05,-0.07237341174141596,0.0765365464805541
353,0.3403682858041914,0.2643027728479702,0.20303179082388784
354,0.09926599553275854,0.258339449026013,0.31934070808490217
355,0.305773268637649,0.11505955192418629,0.20863946742653514
356,1.1442438708753242,0.47523629027863434,0.6609878755331579
357,0.65039140701146,0.3403802155832316,0.3782710554309379
358,0.26244471696213173,0.1311177477085699,0.14589743263965646
359,9.999000116652084e-05,0.6822205896272298,0.9954026346983988
360,0.15316256764308744,0.5124407836604182,0.3411443423344078
361,0.3159513711402529,0.25778823977473164,0.18862935770880154
362,1.2204648958509416,0.6383658002290146,0.7046365018529055
363,0.45169933982892113,0.34493753384414405,0.32734604426638614
364,0.8524868172629706,0.2902121476714573,0.3843479350139674
365,0.7412763113750154,0.3367283676754228,0.3959860926950574
366,0.5522539364408291,0.22227117121865606,0.18470634730440683
367,1.026672031199051,0.5416613029713038,0.6770011524349486
368,1.3338030840119903,0.9072429671366405,1.2156658008447934
369,9.999000116652084e-05,0.38041371333797636,0.3609815231054743
370,0.0011087694933587073,0.13082207055480058,0.03875429591511643
371,1.0315810616616974,0.5623495901773066,0.9028737466457469
372,0.004975144927772871,0.07245071660414473,0.12728674435917536
373,0.13081941812202355,0.4502771126345555,0.32729733237850767
374,0.6288586214346804,0.6581386914799539,0.8347564247553314
375,0.7834732290965675,0.5448534126250411,0.5702516395879791
376,0.09368617773284625,0.2148425031170114,0.12153170153442698
377,0.04763727524777883,0.13439331620819142,0.1480334872025483
378,1.5381222596715702,1.3048851294858796,1.4035809256185237
379,0.019609105921322152,0.006329986738714238,0.03293863156670345
380,1.01382835330015,0.42621098511882194,0.1753100022389314
381,0.009901152270820533,0.1260499267811698,0.06364918362567441
382,0.17447448188377968,0.11594006452113217,0.061609687567852095
383,0.014778865086256861,0.013067290812816795,0.10179084786528007
384,0.7412763113750154,0.44038425013534244,0.5168595081592141
385,0.019609105921322152,0.1244164438977047,0.11879198933992142
386,0.7412763113750154,0.27404723596229164,0.16133348660008626
387,0.3403682858041914,0.40763079278159065,0.3895682897472438
388,0.06546807191555175,0.22996149164736976,0.3109977599139178
389,0.009901152270820533,0.30059837571326065,0.45372340655336535
390,0.019609105921322152,0.06375072445436183,0.06318151346464934
391,0.04763727524777883,0.06883693257388937,0.23208025178519404
392,0.0029910313823347614,0.1638313724810642,0.05380768004835476
393,0.3108929392045884,0.22957171740582707,0.1701876972919618
394,0.09103759238300556,0.02233451976247161,0.0623448857178886
395,0.38949437145007443,0.2711025008946878,0.20721665831026242
396,0.019609105921322152,0.09371074449973107,0.05277900131982861
397,0.3403682858041914,0.5012672348689312,0.6873629749872667
398,0.3403682858041914,0.21302691973763102,0.1468894964625314
399,0.04763727524777883,0.07992294895930932,0.09683000099480121
400,0.3403682858041914,0.4827019725390236,0.4818896444225719
401,0.853595054930205,0.8754880773446977,0.8987506457700107
402,0.0009990011652100785,0.09335477878411838,0.14099574457220618
403,0.038471118001329914,0.1872625587822753,0.20434577949708643
404,0.7412763113750154,0.5022627409793398,0.6967182094400658
405,0.014778865086256861,-0.031286703750246975,0.06893047905548692
406,0.5359204167682857,0.8998230320903169,0.9590200408498948
407,0.04763727524777883,0.05926692382158452,0.14669606897632656
408,0.09103759238300556,0.3404390675495328,0.26276789641591164
409,0.09103759238300556,0.19182532284029866,0.3213224600374895
410,0.3403682858041914,0.4328045006531328,0.40832235772126013
411,0.4256782727316239,0.27575946099813253,0.31298646993272294
412,0.20142422619816858,0.16592131040769556,0.09355091834173127
413,0.13081941812202355,0.18700151744853102,0.27139027028868573
414,0.4444395011421503,0.6911270102881383,0.7213624670183257
415,0.009901152270820533,0.08591272259507401,0.06994716574484712
416,0.20142422619816858,0.26452143408492934,0.12004799413455204
417,0.23298636309433307,0.18996330938827335,0.1850993443529944
418,0.009901152270820533,0.05274200332275117,0.0529932875252486
419,0.009901152270820533,0.261636056290968,0.15646509789947224
420,0.056634467610068955,0.17092450074633495,0.1292073209496817
421,0.0009990011652100785,0.313439487663134,0.18996843850572356
422,0.5265890341390446,1.1573803865270342,1.1908349438543502
423,0.00019996000933092297,0.10801378820958166,0.10600265170037844
424,0.16747992665140268,0.1233012645528381,0.30855277467931835
425,0.020953176172089413,0.23609886777806213,0.3363694641336211
426,0.17099057545809307,0.25973818701927875,0.21012855528383634
427,0.09103759238300556,0.2584456507623545,0.20332032555426816
428,1.1622831138840004,0.28854522571487307,0.4216738324624705
429,0.02913036313631063,0.1497700199671044,0.06117479138028581
430,0.5813534384286917,0.2944198743769588,0.2371318128293716
431,0.038471118001329914,0.1875668581616924,0.20194011174888
432,0.7412763113750154,0.540326116008852,0.5823429097855584
433,0.65039140701146,0.20168958077943025,0.15509808495564947
434,0.3852648696622474,0.6137867161892784,0.5511876102157612
435,0.02913036313631063,0.11776462891218278,0.0849845749500069
436,0.04763727524777883,-0.0025065456258114016,0.026094382871466218
437,0.02913036313631063,0.18475900437341722,0.2444802672009293
438,0.5265890341390446,0.31103186449243614,0.1691247932035135
439,0.2736927311956442,0.4857225042036185,0.5812667071430785
440,0.009901152270820533,0.3049673606390465,0.32574215172024407
441,1.448822238365871,1.1031430613821682,1.210927147661285
442,0.7412763113750154,0.4368665080660564,0.43049016529624873
443,0.0009990011652100785,0.2502245580955713,0.3327705030426275
444,0.022484798595355456,0.1270578970545607,0.07740841153284532
445,0.019609105921322152,0.18202488954573062,0.12007928061537429
446,0.4623410117990646,0.6898447837518834,0.6245080863297778
447,0.04763727524777883,0.43110755855250793,0.5515949413338309
448,0.038471118001329914,0.09963473645311396,0.06650602617328816
449,0.0009990011652100785,0.1402670089003473,0.06616122914186674
450,1.327761429538331,0.42976110308062987,0.3969175555275104
451,0.3403682858041914,0.21289225526201097,0.1290742783730172
452,0.3403682858041914,0.12042551365431722,0.1112392363931808
453,0.5265890341390446,0.2869710954429092,0.49832081954918295
454,0.293758407677622,0.47612639746029994,0.5886334912274452
455,0.0009990011652100785,0.12443875626178971,0.1943618076999934
456,0.04763727524777883,0.039476198297905746,0.027680493520112637
457,0.009901152270820533,0.10869955163766945,0.0512782381122262
458,1.6164489280369971,1.209093073854889,1.177617360309603
459,0.020569528429306143,0.22736574506807947,0.2597054184140836
460,0.7412763113750154,1.0921949700534956,0.8975199363862377
461,1.718978397750577,1.7938719550752822,1.6527353599027235
462,0.11585843810302776,0.05279922502900572,0.03705438877245387
463,0.07414322401591543,0.2355983973661098,0.2299226565836149
464,0.01283352220858499,0.23357671756887352,0.1483437959321086
465,0.09103759238300556,0.15347672927391906,0.19013078669653244
466,0.038471118001329914,0.07988353482098468,0.09217684187107981
467,0.009901152270820533,0.4331141398405306,0.29598475821963943
468,0.4256782727316239,0.5198304702557506,0.36026098104386983
469,0.23298636309433307,0.15269955294072637,0.07254885433499682
470,1.83126011355907,1.1030340337503004,0.8302709976217346
471,0.9249328799544277,0.7881218213016633,0.6997533374603908
472,1.2578063641994797,1.0100453340482844,0.9929654896658157
473,0.09103759238300556,0.08528695755000873,0.10848355891233513
474,1.1947055233182955,0.6494630305458894,0.626517484459348
475,0.21431824296600152,0.15721299938545188,0.10672660150967501
476,0.8697416861919439,0.9977699966776842,0.7948901479336776
477,0.008919841042730685,0.30067594593612434,0.2906008523135836
478,0.009901152270820533,0.684453958994687,0.6883924375482767
479,0.0024937681723854305,-0.013415159806551252,0.07477407588584117
480,0.019609105921322152,0.46028017804824684,0.5889269737269344
